REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_FIPS_CODE,FAC_EPA_REGION,FAC_INDIAN_CNTRY_FLG,FAC_FEDERAL_FLG,FAC_US_MEX_BORDER_FLG,FAC_CHESAPEAKE_BAY_FLG,FAC_NAA_FLAG,FAC_LAT,FAC_LONG,FAC_MAP_ICON,FAC_COLLECTION_METHOD,FAC_REFERENCE_POINT,FAC_ACCURACY_METERS,FAC_DERIVED_TRIBES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_STCTY_FIPS,FAC_DERIVED_ZIP,FAC_DERIVED_CD113,FAC_DERIVED_CB2010,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_MAJOR_FLAG,FAC_ACTIVE_FLAG,FAC_MYRTK_UNIVERSE,FAC_INSPECTION_COUNT,FAC_DATE_LAST_INSPECTION,FAC_DAYS_LAST_INSPECTION,FAC_INFORMAL_COUNT,FAC_DATE_LAST_INFORMAL_ACTION,FAC_FORMAL_ACTION_COUNT,FAC_DATE_LAST_FORMAL_ACTION,FAC_TOTAL_PENALTIES,FAC_PENALTY_COUNT,FAC_DATE_LAST_PENALTY,FAC_LAST_PENALTY_AMT,FAC_QTRS_WITH_NC,FAC_PROGRAMS_WITH_SNC,FAC_COMPLIANCE_STATUS,FAC_SNC_FLG,FAC_3YR_COMPLIANCE_HISTORY,AIR_FLAG,NPDES_FLAG,SDWIS_FLAG,RCRA_FLAG,TRI_FLAG,GHG_FLAG,AIR_IDS,CAA_PERMIT_TYPES,CAA_NAICS,CAA_SICS,CAA_EVALUATION_COUNT,CAA_DAYS_LAST_EVALUATION,CAA_INFORMAL_COUNT,CAA_FORMAL_ACTION_COUNT,CAA_DATE_LAST_FORMAL_ACTION,CAA_PENALTIES,CAA_LAST_PENALTY_DATE,CAA_LAST_PENALTY_AMT,CAA_QTRS_WITH_NC,CAA_COMPLIANCE_STATUS,CAA_HPV_FLAG,CAA_3YR_COMPL_QTRS_HISTORY,NPDES_IDS,CWA_PERMIT_TYPES,CWA_COMPLIANCE_TRACKING,CWA_NAICS,CWA_SICS,CWA_INSPECTION_COUNT,CWA_DAYS_LAST_INSPECTION,CWA_INFORMAL_COUNT,CWA_FORMAL_ACTION_COUNT,CWA_DATE_LAST_FORMAL_ACTION,CWA_PENALTIES,CWA_LAST_PENALTY_DATE,CWA_LAST_PENALTY_AMT,CWA_QTRS_WITH_NC,CWA_COMPLIANCE_STATUS,CWA_SNC_FLAG,CWA_13QTRS_COMPL_HISTORY,CWA_13QTRS_EFFLNT_EXCEEDANCES,CWA_3_YR_QNCR_CODES,RCRA_IDS,RCRA_PERMIT_TYPES,RCRA_NAICS,RCRA_INSPECTION_COUNT,RCRA_DAYS_LAST_EVALUATION,RCRA_INFORMAL_COUNT,RCRA_FORMAL_ACTION_COUNT,RCRA_DATE_LAST_FORMAL_ACTION,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_PENALTY_AMT,RCRA_QTRS_WITH_NC,RCRA_COMPLIANCE_STATUS,RCRA_SNC_FLAG,RCRA_3YR_COMPL_QTRS_HISTORY,SDWA_IDS,SDWA_SYSTEM_TYPES,SDWA_INFORMAL_COUNT,SDWA_FORMAL_ACTION_COUNT,SDWA_COMPLIANCE_STATUS,SDWA_SNC_FLAG,TRI_IDS,TRI_RELEASES_TRANSFERS,TRI_ON_SITE_RELEASES,TRI_OFF_SITE_TRANSFERS,TRI_REPORTER_IN_PAST,FEC_CASE_IDS,FEC_NUMBER_OF_CASES,FEC_LAST_CASE_DATE,FEC_TOTAL_PENALTIES,GHG_IDS,GHG_CO2_RELEASES,DFR_URL,FAC_SIC_CODES,FAC_NAICS_CODES,FAC_DATE_LAST_INSPECTION_EPA,FAC_DATE_LAST_INSPECTION_STATE,FAC_DATE_LAST_FORMAL_ACT_EPA,FAC_DATE_LAST_FORMAL_ACT_ST,FAC_DATE_LAST_INFORMAL_ACT_EPA,FAC_DATE_LAST_INFORMAL_ACT_ST,FAC_FEDERAL_AGENCY,TRI_REPORTER,FAC_IMP_WATER_FLG,EJSCREEN_FLAG_US
110001174595,CENTINELA STATE PRISON,2302 BROWN ROAD,IMPERIAL,CA,92251,IMPERIAL,6025,9,N,,Y,,Y,32.816008,-115.778326,MULT-NC-MN-2.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18100200,181002040808,6025,92274,51,60250123011303,88.03,169.87,,Y,NNN,1,12/10/2018,559,0,06/08/2009,3,08/05/2019,0,,03/20/2014,27000,10,0,Violation Identified,N,V__VVVVVVVVV,N,Y,Y,Y,N,N,,,,,,,,,,,,,,,N,,CA7000001,Minor,On,,9223 4952,1,558,,2,08/05/2019,0,03/20/2014,27000,11,Violation Identified,N,VV__VVVVVVVVV,11,,CAD983669201,SQG,92214,,6365,,,,,,,0,No Violation Identified,N,____________,CA1310801,Community water system,,1,No Violation Identified,N,,,,,,CA-2008-1052 CA-2009-1095 CA-2009-1160 CA-2010-1067 CA-2012-1044 CA-2014-1018 CA-CFEA421206 CA-CFEA430682 CA-N00000729 CA-N00002231 CA-N00002757 CA-N00002758 CA-N00002759,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110001174595,4952 9223,92214,,12/10/2018,,08/05/2019,,06/08/2009,,,,Y
110019003914,CENTRAL CA WOMENS FACILITY,23370 RD 22,CHOWCHILLA,CA,93610,MADERA,6039,9,N,Y,N,,Y,37.09067,-120.14709,MULT-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18040001,180400070502,6039,93610,16,60390002011045,71.673,307.67,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,___________U,N,N,Y,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD983612755,SQG,56121 92213,,,,,,,,,0,No Violation Identified,N,____________,CA2010800,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110019003914,,92213 922140 56121,,,,,,,Justice: not otherwise classified,,,Y
110002784826,CENTRAL SCHOOL,1831 RIDGE RD,BAKERSFIELD,CA,93305,KERN,6029,9,N,,N,,Y,35.386639,-118.97185,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18030012,180300031201,6029,93305,21,60290012011018,78.5,4455.34,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD982038820,SQG,,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002784826,,,,,,,,,,,,Y
110070225177,CENTRAL VALLEY MCCF,254 TAYLOR AVE,MCFARLAND,CA,93250,KERN,6029,9,N,,,,,35.671504,-119.229558,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAR000280859,SQG,922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070225177,,922140,,,,,,,,,,N
110070469241,CHALLENGER MEMORIAL YOUTH CENTER DENTAL CLINIC,5300 W AVENUE I,LANCASTER,CA,93536,LOS ANGELES,6037,9,N,,,,,34.726433,-118.254781,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000313357,Other,62121,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070469241,,62121,,,,,,,,,,N
110000527190,CHUCKAWALLA VALLEY STATE PRISON,19025 WILEY'S WELL ROAD,BLYTHE,CA,92225,RIVERSIDE,6065,9,N,,Y,,,33.597065,-114.903395,MULT-NC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,"Colorado River Indian Tribes of the Colorado River Indian Reservation, Arizona and California - 20.7 mile(s)",18100100,181001005203,6065,92225,36,60650469001685,81.497,323.78,,Y,NNY,0,06/22/2006,5113,1,08/22/2019,0,03/14/2013,0,,,,4,0,Violation Identified,N,________VVVV,N,Y,Y,Y,N,N,,,,,,,,,,,,,,,N,,CAZ205448,Minor,On,,5093,,,1,,,,,,4,Violation Identified,N,_________VVVV,,,CAD982485195,LQG,,,5112,,,,,,,0,No Violation Identified,N,____________,CA3310802,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110000527190,5093,922140 22132 92214,,06/22/2006,,03/14/2013,,08/22/2019,,,,Y
110064904233,CHUCKAWALLA VALLEY/ IRONWOOD STATE PRISON WWTF,P.O. BOX 2289,BLYTHE,CA,92226,RIVERSIDE COUNTY,6065,9,N,,,,,33.612171,-114.595458,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,CAL001002,Minor,On,,,,,,,,,,,0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110064904233,,,,,,,,,,,,N
110064904233,CHUCKAWALLA VALLEY/ IRONWOOD STATE PRISON WWTF,P.O. BOX 2289,BLYTHE,CA,92226,RIVERSIDE COUNTY,6065,9,N,,,,,33.612171,-114.595458,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,CAL001002,Minor,On,,,,,,,,,,,0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110064904233,,,,,,,,,,,,N
110027249653,CHUCKAWALLA VALLEYSTATEPRISON,UNKNOWN,BLYTHE,CA,0,RIVERSIDE,6065,9,N,,,,,33.653584,-114.621785,no_ll.png,Place Name Centroid,,20000,,,,,,,,,,,,NNN,0,08/29/2006,5045,0,,0,,0,,,,0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,CAU001000,Minor,,,,,5044,,,,,,,0,Not Applicable,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110027249653,,,08/29/2006,,,,,,,,,N
110065472624,CITY OF BERKELEY- PUBLIC SAFETY BUILDING,2100 MARTIN LUTHER KING JR WAY,BERKELEY,CA,94704,ALAMEDA,6001,9,N,,N,,Y,37.87005,-122.27321,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,Lytton Rancheria of California - 6.5 mile(s),18050002,180500020904,6001,94704,13,60014230001012,47.167,7994.96,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000362245,Other,92119,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065472624,,561110 92119,,,,,,,,,,Y
110070452458,CITY OF BEVERLY HILLS / FIRE STATION HQ,445 N REXFORD DR,BEVERLY HILLS,CA,90210,LOS ANGELES,6037,9,N,,,,,34.101368,-118.416074,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000261007,Other,92411,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070452458,,92411,,,,,,,,,,N
110040141762,CITY OF BEVERLY HILLS POLICE DEPARTMENT,464 N REXFORD DR,BEVERLY HILLS,CA,90210,LOS ANGELES,6037,9,N,,N,,Y,34.07317,-118.40003,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18070104,,6037,90210,33,60377008013006,31.675,8771.55,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAR000203901,SQG,92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110040141762,,92212,,,,,,,,,,N
110070489400,CITY OF BEVERLY HILLS/POLICE STATION,464 N REXFORD DR,BEVERLY HILLS,CA,90210,LOS ANGELES,6037,9,N,,,,,34.101368,-118.416074,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL922764288,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070489400,,56299,,,,,,,,,,N
110070449610,CITY OF EL MONTE POLICE DEPT,11333 VALLEY BLVD,EL MONTE,CA,91731,LOS ANGELES,6037,9,N,,,,,34.076417,-118.043698,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000144599,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070449610,,56299,,,,,,,,,,N
110070488898,CITY OF FONTANA POLICE DEPARTMENT,17005 UPLAND AVE,FONTANA,CA,92335,SAN BERNARDINO,6071,9,N,,,,,34.087055,-117.464549,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000440763,Other,922120,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070488898,,922120,,,,,,,,,,N
110070458213,CITY OF FREMONT DETENTION CTR.,1990 STEVENSON BLVD,FREMONT,CA,94538,ALAMEDA,6001,9,N,,,,,37.519567,-121.9585,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000271297,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070458213,,92214,,,,,,,,,,N
110066321787,CITY OF FREMONT FUELING FACILITY,1970 STEVENSON BLVD.,FREMONT,CA,94538,ALAMEDA,6001,9,N,,N,,Y,37.553547,-121.969056,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18050003,180500040702,6001,94538,17,60014419252030,70.669,5159.1,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000289053,Other,92119,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110066321787,,92119,,,,,,,,,,Y
110066519039,CITY OF FREMONT POLICE FACILITY,2000 STEVENSON BLVD.,FREMONT,CA,94538,ALAMEDA,6001,9,N,,N,,Y,37.553407,-121.969409,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18050003,180500040702,6001,94538,17,60014419252030,70.686,5259.5,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000148912,Other,92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110066519039,,922120 92212,,,,,,,,,,Y
110065974422,CITY OF GLENDALE,131 N ISABEL ST,GLENDALE,CA,91206,LOS ANGELES,6037,9,N,,N,,Y,34.14749,-118.24919,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18070105,180701050402,6037,91206,28,60373020021011,50.009,7884.83,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC003018551,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065974422,,56299,,,,,,,,,,Y
110070455284,CITY OF MONROVIA POLICE STATION,140 E LIME AVE,MONROVIA,CA,91016,LOS ANGELES,6037,9,N,,,,,34.140855,-118.000899,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC003053200 CAL000289069,Other,56299 92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070455284,,56299 92212,,,,,,,,,,N
110066807370,CITY OF MONTEBELLO POLICE DEPT,1600 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES,6037,9,N,,N,,Y,34.01946,-118.11648,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18070105,,6037,90640,38,60375300061008,94.726,7702.61,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC003053832 CAC003064963 CAL000442453,Other,92119 922120 921190,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110066807370,,921190 922120 92119,,,,,,,,,,Y
110070652366,CITY OF SANTA MONICA,333 OLYMPIC BLVD,SANTA MONICA,CA,90401,LOS ANGELES,6037,9,N,,,,,34.015896,-118.492766,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC003037069,Other,237310,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070652366,,237310,,,,,,,,,,N
110002612281,CITY OF TORRANCE POLICE DEPT,3300 CIVIC CENTER DR,TORRANCE,CA,90503,LOS ANGELES,6037,9,N,,N,,Y,33.84059,-118.3401,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18070104,,6037,90503,43,60376504011006,58.867,8250.53,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CA0000068908,SQG,,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002612281,,,,,,,,,,,,N
110070446953,CNTY LA SHERIFFS DEPT MENS CENTRAL JAIL,441 BAUCHET ST,LOS ANGELES,CA,90012,LOS ANGELES,6037,9,N,,,,,34.063996,-118.244946,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000127105,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070446953,,92214,,,,,,,,,,N
110070449134,CNTY ORANGE HEALTH CARE AGCY JUV DENTAL,331 THE CITY DRIVE,ORANGE,CA,92668,ORANGE,6059,9,N,,,,,33.804843,-117.824876,no_ll.png,Place Name Centroid,,20000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000160347,Other,62121,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070449134,,62121,,,,,,,,,,N
110070448585,CNTY SAN BERNARDINO SHERIFFS/W.V.D.C.,9500 ETIWANDA AVE,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,6071,9,N,,,,,34.128386,-117.519478,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000138575,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070448585,,92214,,,,,,,,,,N
110070450582,CNTY SAN DIEGO/SAN DIEGO CENTRAL JAIL DGS,1173 FRONT ST,SAN DIEGO,CA,92101,SAN DIEGO,6073,9,N,,,,,32.71616,-117.160515,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000140600,Other,92219,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070450582,,92219,,,,,,,,,,N
110037960542,COALINGA STATE HOSPITAL,24511 W JAYNE AVE,COALINGA,CA,93210,FRESNO,6019,9,N,,N,,Y,36.137434,-120.212768,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,150,,18030012,180300120606,6019,93210,21,60190079021322,66.778,198.81,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000282334,Other,62221,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110037960542,,622210 62221,,,,,,,,,,N
110070510664,CONTRA COSTA COUNTY DETENTION FACILITY,1000 WARD STREET,MARTINEZ,CA,94553,CONTRA COSTA,6013,9,N,,,,,37.99388,-122.140003,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC002990594,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070510664,,56299,,,,,,,,,,N
110044239482,CORCORAN STATE PRISON WWTP,KING RD.,CORCORAN,CA,93212,KINGS,6031,9,N,,,,,36.036282,-119.515276,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,,NNN,0,07/12/2011,3267,0,,0,,0,,,,0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,CAU001075,Minor,,,,,3266,,,,,,,0,Not Applicable,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110044239482,,,07/12/2011,,,,,,,,,N
110070486462,CORECIVIC COMMUNITY - BOSTON AVE,2727 BOSTON AVE,SAN DIEGO,CA,92113,SAN DIEGO,6073,9,N,,,,,32.694,-117.110791,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000436208,Other,922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070486462,,922140,,,,,,,,,,N
110070485261,CORECIVIC COMMUNITY - OCEAN VIEW,551 S 35TH ST,SAN DIEGO,CA,92113,SAN DIEGO,6073,9,N,,,,,32.694,-117.110791,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000435698,Other,922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070485261,,922140,,,,,,,,,,N
110001122375,CORRECTIONAL TRAINING FACILITY SOLEDAD,HIGHWAY 101 5 MILES NORTH OF CITY,SOLEDAD,CA,93960,MONTEREY,6053,9,N,,N,,,36.46565,-121.38693,MULT-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,30,,18060005,180600051502,6053,93960,20,60530109001006,77.256,381.27,,Y,NNN,0,06/10/2003,6221,0,04/04/2014,1,08/07/2018,0,,,,1,0,No Violation Identified,N,____V______U,N,N,Y,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD077173920,SQG,321999 11212 315299 92214,,6220,,,,,,,0,No Violation Identified,N,____________,CA2710850,Community water system,,1,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110001122375,,92214 922140 321999 48811 11212 315299,,06/10/2003,,08/07/2018,,04/04/2014,,,,Y
110070445093,COSTA MESA POLICE FACILITY,99 FAIR DR,COSTA MESA,CA,92626,ORANGE,6059,9,N,,,,,33.66292,-117.923615,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000079380,Other,92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070445093,,92212,,,,,,,,,,N
